,act_fun,batch_size,dropout_frac,lr,n_epochs,neuron_layers,optimizer,patience,tol,weight_decay,F1,Acc
281,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.21818181818181817,0.7345679012345679
280,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.21818181818181817,0.7345679012345679
489,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0625,0.8148148148148148
488,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0625,0.8148148148148148
575,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
137,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
131,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
136,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
124,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
125,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
130,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
573,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
574,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
419,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
71,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
631,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
646,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
645,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
644,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
643,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
642,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
641,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
640,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
637,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
636,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
633,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
632,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
630,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
70,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
629,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
628,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
627,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
626,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
571,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
52,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
53,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
58,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
59,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
64,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
65,<function selu at 0x7f5bf5c0bba0>,256,0.7,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
572,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
208,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
570,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
490,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
336,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
480,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
481,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
484,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
485,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
486,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
487,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
491,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
569,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
492,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
493,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
496,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
497,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
498,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
499,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
500,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
337,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
340,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
341,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
346,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
425,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
430,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
431,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
418,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
417,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
416,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
413,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
412,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
359,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
358,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
355,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
354,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
349,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
348,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
347,<function selu at 0x7f5bf5c0bba0>,128,0.75,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
501,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,350,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
502,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
503,<function selu at 0x7f5bf5c0bba0>,64,0.7,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
552,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
554,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
555,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,200,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
556,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
557,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
558,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
559,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,250,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
560,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
561,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
562,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
563,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
564,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
565,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
566,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
567,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
568,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
553,<function selu at 0x7f5bf5c0bba0>,64,0.75,0.01,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
142,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
283,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
143,<function selu at 0x7f5bf5c0bba0>,256,0.75,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
282,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,350,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
277,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
276,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,300,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
275,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
274,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,250,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
269,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
268,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,200,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
265,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
264,<function selu at 0x7f5bf5c0bba0>,128,0.7,0.01,200,"[5000, 2500, 1000, 250]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
209,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
424,<function selu at 0x7f5bf5c0bba0>,128,0.8,0.01,300,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
207,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
206,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,300,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
201,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
200,<function selu at 0x7f5bf5c0bba0>,256,0.8,0.01,250,"[5000, 2500, 1000, 250, 125]",<class 'torch.optim.adamw.AdamW'>,50,0.0,0.0001,0.0,0.8209876543209876
647,<function selu at 0x7f5bf5c0bba0>,64,0.8,0.01,350,"[5000, 2500, 1000, 250, 50]",<class 'torch.optim.adamw.AdamW'>,50,1e-05,0.0001,0.0,0.8209876543209876
