,act_fun,batch_size,dropout_frac,lr,n_epochs,neuron_layers,optimizer,patience,tol,weight_decay,F1,Acc
531,<function selu at 0x7f0851e9d800>,128,0.6,0.001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9744245524296675,0.9510403916768666
376,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9738353541799617,0.9498164014687882
405,<function selu at 0x7f0851e9d800>,128,0.2,0.001,600,"[7500, 2500]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9738019169329073,0.9498164014687882
393,<function selu at 0x7f0851e9d800>,128,0.2,0.001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9738019169329073,0.9498164014687882
369,<function selu at 0x7f0851e9d800>,128,0.2,0.0001,400,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9737683941138836,0.9498164014687882
41,<function selu at 0x7f0851e9d800>,256,0.0,0.001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9732484076433121,0.9485924112607099
520,<function selu at 0x7f0851e9d800>,128,0.6,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.adamw.AdamW'>,75,1e-05,0.0001,0.9731800766283525,0.9485924112607099
449,<function selu at 0x7f0851e9d800>,128,0.4,0.0001,600,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9731113956466069,0.9485924112607099
243,<function selu at 0x7f0851e9d800>,256,0.6,0.001,200,"[4096, 2048, 1024, 512, 256, 128, 64, 32, 16, 8]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.9717586649550706,0.9461444308445532
313,<function selu at 0x7f0851e9d800>,128,0.0,0.001,200,"[4096, 2048, 2048, 512, 128]",<class 'torch.optim.rmsprop.RMSprop'>,75,1e-05,0.0001,0.0,0.042839657282741736
